source,source_record_id,event_category,event_date,is_terminal,is_high_reliability,payload
BBMP,BBMP/560100/0425,LICENCE_RENEWAL,2026-01-07,False,False,"{""fee_paid"": 716.0}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 5235.4}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 4656.7}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 5236.3}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 4332.2}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 4977.9}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 4883.2}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 5532.9}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 5532.4}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 4945.4}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 4702.7}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 4867.3}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 4507.5}"
ESCOM,ESCOM/560058/000426,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 5454.9}"
BBMP,BBMP/560058/0426,LICENCE_RENEWAL,2025-11-21,False,False,"{""fee_paid"": 4148.0}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 2154.5}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 1960.8}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 2047.0}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 1782.1}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 1728.0}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 1749.1}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 2213.4}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 2088.8}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 1911.3}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 1929.8}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 1980.4}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 1791.9}"
ESCOM,ESCOM/560100/000427,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 2205.7}"
BBMP,BBMP/560100/0427,LICENCE_RENEWAL,2026-01-30,False,False,"{""fee_paid"": 4781.0}"
LABOUR,KR/BN/00427/000,PF_FILING,2025-05-08,False,False,"{""employees"": 237, ""wages"": 3555000}"
LABOUR,KR/BN/00427/000,PF_FILING,2025-08-09,False,False,"{""employees"": 237, ""wages"": 3555000}"
LABOUR,KR/BN/00427/000,PF_FILING,2025-11-09,False,False,"{""employees"": 237, ""wages"": 3555000}"
LABOUR,KR/BN/00427/000,PF_FILING,2026-02-01,False,False,"{""employees"": 237, ""wages"": 3555000}"
LABOUR,KR/BN/00428/000,PF_FILING,2025-05-12,False,False,"{""employees"": 177, ""wages"": 2655000}"
LABOUR,KR/BN/00428/000,PF_FILING,2025-08-06,False,False,"{""employees"": 177, ""wages"": 2655000}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 39310.2}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 41222.2}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 40580.7}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 39460.5}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 43009.8}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 43190.5}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 33766.5}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 43475.4}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 33780.2}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 35899.0}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 39050.2}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 43211.6}"
ESCOM,ESCOM/560058/000429,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 33271.4}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 55408.9}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 54048.9}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 56447.0}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 51265.8}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 53607.8}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 46395.0}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 52215.4}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 51942.1}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 56146.2}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 51579.6}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 51398.3}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 58280.9}"
ESCOM,ESCOM/560058/000430,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 49084.4}"
BBMP,BBMP/560058/0430,LICENCE_RENEWAL,2026-01-02,False,False,"{""fee_paid"": 2285.0}"
LABOUR,KR/BN/00430/000,PF_FILING,2025-05-21,False,False,"{""employees"": 255, ""wages"": 3825000}"
LABOUR,KR/BN/00430/000,PF_FILING,2025-08-09,False,False,"{""employees"": 255, ""wages"": 3825000}"
LABOUR,KR/BN/00430/000,PF_FILING,2025-11-06,False,False,"{""employees"": 255, ""wages"": 3825000}"
LABOUR,KR/BN/00430/000,PF_FILING,2026-02-13,False,False,"{""employees"": 255, ""wages"": 3825000}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 48710.3}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 40563.9}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 52639.9}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 49368.2}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 52882.9}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 47099.7}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 44667.5}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 46958.4}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 49777.4}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 45837.8}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 52776.6}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 51276.1}"
ESCOM,ESCOM/560100/000431,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 44872.2}"
BBMP,BBMP/560100/0431,LICENCE_RENEWAL,2026-02-09,False,False,"{""fee_paid"": 3565.0}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 56445.3}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 55809.0}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 62529.9}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 57651.6}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 62529.4}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 62305.4}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 54798.3}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 64824.9}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 66798.2}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 64600.7}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 56343.1}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 68279.8}"
ESCOM,ESCOM/560058/000432,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 55493.7}"
BBMP,BBMP/560058/0432,LICENCE_RENEWAL,2026-03-29,False,False,"{""fee_paid"": 1218.0}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 26811.6}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 25313.6}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 29246.1}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 23808.4}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 24151.2}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 28250.2}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 23680.9}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 22821.3}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 22749.3}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 25304.8}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 24565.9}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 25350.1}"
ESCOM,ESCOM/560058/000433,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 27760.3}"
BBMP,BBMP/560058/0433,LICENCE_RENEWAL,2026-03-22,False,False,"{""fee_paid"": 3135.0}"
LABOUR,KR/BN/00433/000,PF_FILING,2025-05-16,False,False,"{""employees"": 335, ""wages"": 5025000}"
LABOUR,KR/BN/00433/000,PF_FILING,2025-08-18,False,False,"{""employees"": 335, ""wages"": 5025000}"
LABOUR,KR/BN/00433/000,PF_FILING,2025-11-09,False,False,"{""employees"": 335, ""wages"": 5025000}"
LABOUR,KR/BN/00433/000,PF_FILING,2026-02-06,False,False,"{""employees"": 335, ""wages"": 5025000}"
BBMP,BBMP/560100/0434,LICENCE_RENEWAL,2026-03-30,False,False,"{""fee_paid"": 882.0}"
LABOUR,KR/BN/00435/000,PF_FILING,2025-05-14,False,False,"{""employees"": 622, ""wages"": 9330000}"
LABOUR,KR/BN/00435/000,PF_FILING,2025-08-09,False,False,"{""employees"": 622, ""wages"": 9330000}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 23853.6}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 25032.5}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 26159.9}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 26078.5}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 27809.7}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 28800.0}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 25961.4}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 26003.0}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 25822.0}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 25580.1}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 29957.9}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 26943.3}"
ESCOM,ESCOM/560100/000436,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 26557.0}"
BBMP,BBMP/560100/0436,LICENCE_RENEWAL,2025-12-08,False,False,"{""fee_paid"": 4197.0}"
LABOUR,KR/BN/00436/000,PF_FILING,2025-05-15,False,False,"{""employees"": 352, ""wages"": 5280000}"
LABOUR,KR/BN/00436/000,PF_FILING,2025-08-16,False,False,"{""employees"": 352, ""wages"": 5280000}"
LABOUR,KR/BN/00436/000,PF_FILING,2025-11-05,False,False,"{""employees"": 352, ""wages"": 5280000}"
LABOUR,KR/BN/00436/000,PF_FILING,2026-02-06,False,False,"{""employees"": 352, ""wages"": 5280000}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 15638.0}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 18616.6}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 16895.7}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 19818.7}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 18805.5}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 18691.1}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 20093.9}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 16504.3}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 19233.5}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 20032.9}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 16770.3}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 19733.3}"
ESCOM,ESCOM/560100/000437,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 15476.0}"
LABOUR,KR/BN/00438/000,PF_FILING,2025-05-13,False,False,"{""employees"": 434, ""wages"": 6510000}"
LABOUR,KR/BN/00438/000,PF_FILING,2025-08-16,False,False,"{""employees"": 434, ""wages"": 6510000}"
LABOUR,KR/BN/00438/000,PF_FILING,2025-11-03,False,False,"{""employees"": 434, ""wages"": 6510000}"
LABOUR,KR/BN/00438/000,PF_FILING,2026-02-11,False,False,"{""employees"": 434, ""wages"": 6510000}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 14787.1}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 13122.6}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 15317.4}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 16722.8}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 13899.4}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 14077.5}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 16832.0}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 13506.6}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 12962.4}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 13867.8}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 14970.4}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 16707.6}"
ESCOM,ESCOM/560058/000440,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 15640.4}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 36503.8}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 28014.9}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 35649.2}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 31120.2}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 35212.4}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 36340.8}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 29632.7}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 28097.9}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 34120.2}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 28877.0}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 35844.7}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 34602.2}"
ESCOM,ESCOM/560100/000441,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 31526.3}"
LABOUR,KR/BN/00441/000,PF_FILING,2025-05-20,False,False,"{""employees"": 70, ""wages"": 1050000}"
LABOUR,KR/BN/00441/000,PF_FILING,2025-08-14,False,False,"{""employees"": 70, ""wages"": 1050000}"
LABOUR,KR/BN/00441/000,PF_FILING,2025-11-15,False,False,"{""employees"": 70, ""wages"": 1050000}"
LABOUR,KR/BN/00441/000,PF_FILING,2026-02-07,False,False,"{""employees"": 70, ""wages"": 1050000}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 38314.0}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 36332.1}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 41716.8}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 37839.3}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 32567.3}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 38059.7}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 41518.4}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 36251.1}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 35416.6}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 35488.4}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 41736.4}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 39611.7}"
ESCOM,ESCOM/560100/000442,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 42516.7}"
BBMP,BBMP/560100/0442,LICENCE_RENEWAL,2025-11-22,False,False,"{""fee_paid"": 3123.0}"
LABOUR,KR/BN/00442/000,PF_FILING,2025-05-20,False,False,"{""employees"": 418, ""wages"": 6270000}"
LABOUR,KR/BN/00442/000,PF_FILING,2025-08-04,False,False,"{""employees"": 418, ""wages"": 6270000}"
LABOUR,KR/BN/00442/000,PF_FILING,2025-11-06,False,False,"{""employees"": 418, ""wages"": 6270000}"
LABOUR,KR/BN/00442/000,PF_FILING,2026-02-05,False,False,"{""employees"": 418, ""wages"": 6270000}"
LABOUR,KR/BN/00443/000,PF_FILING,2025-05-19,False,False,"{""employees"": 227, ""wages"": 3405000}"
LABOUR,KR/BN/00443/000,PF_FILING,2025-08-05,False,False,"{""employees"": 227, ""wages"": 3405000}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 24250.8}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 24856.4}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 23278.6}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 28011.7}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 28530.6}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 25658.0}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 26859.2}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 28595.3}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 22528.3}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 26464.2}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 25072.7}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 25842.2}"
ESCOM,ESCOM/560058/000444,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 27872.8}"
BBMP,BBMP/560058/0444,LICENCE_RENEWAL,2026-04-09,False,False,"{""fee_paid"": 4083.0}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-05-06,False,True,"{""consumption_kwh"": 39015.1}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-06-05,False,True,"{""consumption_kwh"": 37935.5}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-07-05,False,True,"{""consumption_kwh"": 34610.4}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-08-04,False,True,"{""consumption_kwh"": 31362.4}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-09-03,False,True,"{""consumption_kwh"": 36196.3}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-10-03,False,True,"{""consumption_kwh"": 31279.3}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-11-02,False,True,"{""consumption_kwh"": 35302.8}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2025-12-02,False,True,"{""consumption_kwh"": 40211.2}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2026-01-01,False,True,"{""consumption_kwh"": 37473.0}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2026-01-31,False,True,"{""consumption_kwh"": 34621.7}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2026-03-02,False,True,"{""consumption_kwh"": 34131.2}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2026-04-01,False,True,"{""consumption_kwh"": 36406.0}"
ESCOM,ESCOM/560100/000445,ELECTRICITY_READING,2026-05-01,False,True,"{""consumption_kwh"": 40522.7}"
BBMP,BBMP/560100/0445,LICENCE_RENEWAL,2025-12-29,False,False,"{""fee_paid"": 4470.0}"
LABOUR,KR/BN/00445/000,PF_FILING,2025-05-13,False,False,"{""employees"": 224, ""wages"": 3360000}"
LABOUR,KR/BN/00445/000,PF_FILING,2025-08-12,False,False,"{""employees"": 224, ""wages"": 3360000}"
LABOUR,KR/BN/00445/000,PF_FILING,2025-11-11,False,False,"{""employees"": 224, ""wages"": 3360000}"
